"Media origin";Date;Afghanistan;Argentina;Australia;Austria;Bahrain;Belgium;Brazil;Canada;Chile;China;Colombia;"Czech Republic";Denmark;Ecuador;Egypt;Finland;France;Georgia;Germany;"Hong Kong";Hungary;India;Indonesia;Iran;Iraq;Israel;Italy;Japan;Jordan;Malaysia;Mexico;Morocco;Netherlands;Norway;Oman;Pakistan;Peru;Philippines;Poland;Qatar;Russia;"Saudi Arabia";"South Korea";Spain;Sweden;Syria;Taiwan;Thailand;Turkey;Ukraine;"United Arab Emirates";"United Kingdom";"United States";Uruguay;Venezuela;Vietnam;Yemen
Foreign;2025-10-17;1.3;0.8;0.8;0.8;-1.5;0.0;2.6;0.6;0.9;-0.2;1.0;-1.4;-0.6;2.1;-0.9;0.5;-0.7;0.2;1.3;0.7;-0.2;2.5;0.0;0.2;-1.5;-0.8;1.0;0.7;-1.1;0.8;2.0;0.3;1.3;-0.4;0.6;-0.5;0.0;-0.2;-0.3;-1.1;0.2;-0.1;0.2;1.2;-0.3;3.5;1.1;1.2;0.2;-0.8;-0.8;0.5;-0.3;-0.3;-0.6;1.4;2.0
Foreign;2025-10-18;1.3;0.7;0.9;0.8;-1.5;0.0;2.6;0.7;0.8;-0.2;0.9;-1.4;-0.6;2.0;-0.9;0.6;-0.7;0.2;1.3;0.6;-0.3;2.5;-0.1;0.1;-1.6;-0.8;1.0;0.7;-1.1;0.8;2.1;0.6;1.2;-0.5;0.6;-0.5;0.0;-0.1;-0.1;-1.1;0.2;-0.1;0.2;1.2;-0.3;3.3;1.0;1.2;0.3;-0.8;-0.8;0.6;-0.3;-0.3;-0.6;1.4;1.9
Foreign;2025-10-19;1.3;0.8;1.1;0.8;-1.5;0.1;2.5;0.7;0.9;-0.2;0.9;-1.4;-0.6;2.0;-1.0;0.6;-0.7;0.2;1.3;0.5;-0.3;2.4;-0.1;0.2;-1.4;-0.8;0.9;0.7;-1.1;0.7;2.1;0.4;1.1;-0.4;0.3;-0.5;-0.1;-0.1;0.1;-1.1;0.2;-0.1;0.2;1.2;-0.2;3.5;1.0;1.3;0.2;-0.8;-0.8;0.6;-0.3;-0.5;-0.7;1.5;1.9
Foreign;2025-10-20;1.3;0.6;1.2;1.0;-1.5;0.2;2.5;0.7;0.9;-0.2;1.2;-1.4;-0.6;1.8;-1.0;0.7;-0.6;0.2;1.4;0.5;-0.4;2.3;0.0;0.0;-1.4;-0.8;1.0;0.6;-1.1;0.6;2.2;0.5;1.0;-0.3;0.9;-0.6;-0.1;-0.2;0.1;-1.1;0.2;-0.1;0.2;1.2;-0.5;3.8;1.0;1.3;-0.1;-0.8;-0.8;0.5;-0.2;-0.5;-0.6;1.5;1.9
Foreign;2025-10-21;1.3;0.5;1.2;1.4;-1.5;0.2;2.4;0.8;0.9;-0.1;1.4;-1.5;-0.6;2.0;-1.0;0.7;-0.6;0.2;1.5;0.6;-0.5;2.3;0.1;0.1;-1.3;-0.8;1.0;0.6;-1.1;0.5;2.3;0.5;1.1;-0.3;0.7;-0.5;-0.2;-0.2;0.1;-1.1;0.2;-0.1;0.2;1.2;-0.5;3.7;1.0;1.4;-0.1;-0.8;-0.8;0.4;-0.1;-0.4;-0.6;1.5;2.0
Foreign;2025-10-22;1.3;0.5;1.2;1.1;-1.5;0.2;2.4;0.8;0.8;-0.1;1.4;-1.5;-0.7;2.0;-1.0;0.7;-0.7;0.2;1.5;0.6;-0.6;2.2;0.1;0.1;-1.3;-0.8;1.0;0.6;-1.1;0.5;2.3;0.6;1.2;-0.3;0.7;-0.4;-0.2;-0.2;0.2;-1.2;0.2;-0.1;0.1;1.3;-0.5;3.8;1.1;1.5;-0.2;-0.8;-0.8;0.5;-0.1;-0.4;-0.6;1.5;2.5
Foreign;2025-10-23;1.6;0.5;1.3;1.2;-1.5;0.2;2.4;0.8;0.8;-0.1;1.4;-1.4;-0.6;2.1;-1.1;0.5;-0.6;0.3;1.6;0.6;-0.9;2.2;0.1;0.0;-1.5;-0.8;1.0;0.6;-1.1;0.3;2.3;0.6;1.1;-0.3;0.7;-0.4;-0.2;-0.2;0.2;-1.1;0.2;-0.1;0.1;1.3;-0.4;3.8;1.0;1.4;-0.2;-0.8;-0.8;0.4;-0.1;-0.5;-0.6;1.5;2.4
Foreign;2025-10-24;1.6;0.4;1.2;1.2;-1.5;0.1;2.4;0.8;1.1;-0.1;1.4;-1.5;-0.6;2.2;-1.1;0.5;-0.7;0.3;1.6;0.7;-0.9;2.1;0.1;-0.1;-1.5;-0.8;1.1;0.6;-1.1;0.2;2.3;0.6;1.1;-0.3;0.7;-0.4;-0.1;-0.2;0.2;-1.1;0.2;-0.1;0.1;1.3;-0.4;3.8;1.0;1.3;-0.2;-0.8;-0.8;0.2;-0.1;-0.5;-0.7;1.5;2.4
Foreign;2025-10-25;1.2;0.3;1.2;1.2;-1.5;0.1;2.2;1.0;1.3;-0.1;1.4;-1.5;-0.6;2.1;-1.1;0.5;-0.7;0.3;1.6;0.6;-0.9;2.1;0.1;-0.1;-1.4;-0.8;1.1;0.6;-1.1;0.2;2.3;0.5;1.2;-0.3;0.7;-0.4;-0.1;-0.3;0.3;-1.0;0.3;-0.1;0.1;1.3;-0.3;3.8;0.9;1.3;-0.2;-0.8;-0.8;0.4;-0.1;-0.5;-0.7;1.5;2.3
Foreign;2025-10-26;1.7;0.3;1.2;1.2;-1.5;0.1;2.3;1.1;1.4;-0.2;1.4;-1.5;-0.6;2.1;-1.1;0.5;-0.7;0.3;1.7;0.6;-0.8;2.1;0.1;-0.3;-1.2;-0.8;1.1;0.5;-1.0;0.2;2.3;0.4;1.2;-0.3;1.0;-0.4;-0.1;-0.3;0.5;-1.0;0.3;-0.1;0.1;1.3;-0.4;3.7;0.9;1.2;-0.1;-0.8;-0.8;0.4;0.0;-0.3;-0.6;1.5;2.2
Foreign;2025-10-27;1.7;0.2;1.2;1.2;-1.5;0.2;2.4;1.1;1.5;-0.3;1.5;-1.5;-0.6;1.8;-1.1;0.5;-0.7;0.3;1.7;0.6;-0.9;2.0;0.0;-0.2;-1.2;-0.8;1.1;0.5;-0.9;0.1;2.3;0.5;1.1;-0.3;1.7;-0.3;-0.1;-0.3;0.6;-1.0;0.3;-0.1;0.1;1.3;-0.4;3.5;1.0;1.2;-0.2;-0.8;-0.6;0.3;0.0;-0.3;-0.6;1.4;2.3
Foreign;2025-10-28;1.5;0.2;1.3;1.2;-1.8;0.1;2.5;1.1;1.6;-0.2;1.4;-1.5;-0.6;1.7;-1.1;0.5;-0.7;0.3;1.7;0.6;-0.9;2.0;0.1;-0.4;-1.0;-0.8;1.1;0.4;-0.9;0.0;2.3;0.4;1.3;-0.3;1.7;-0.3;-0.2;-0.3;0.7;-0.9;0.3;-0.1;0.1;1.3;-0.5;3.4;0.9;1.2;-0.2;-0.8;-0.6;0.2;0.0;0.0;-0.7;1.4;2.3
Foreign;2025-10-29;1.5;0.1;1.2;1.2;-1.8;0.0;2.4;1.1;1.7;-0.2;1.5;-1.6;-0.6;1.7;-1.0;0.4;-0.5;0.5;1.8;0.7;-0.6;2.0;0.1;-0.4;-1.0;-0.8;1.2;0.4;-0.9;-0.1;2.3;0.3;1.4;-0.2;1.7;-0.3;-0.2;-0.2;0.8;-0.7;0.3;-0.1;0.0;1.4;-0.5;3.3;0.8;1.1;-0.3;-0.8;-0.6;0.1;0.1;0.1;-0.6;1.3;2.3
Foreign;2025-10-30;1.2;0.1;1.2;1.2;-1.8;0.0;2.3;1.1;1.5;-0.1;1.5;-1.6;-0.6;1.5;-0.9;0.4;-0.4;0.7;1.8;0.7;-0.7;2.0;0.1;-0.3;-1.0;-0.8;1.2;0.2;-0.8;0.0;2.3;0.3;1.2;-0.1;1.7;-0.3;-0.2;-0.1;0.9;-0.7;0.3;-0.1;0.0;1.5;-0.4;3.2;0.7;1.1;-0.2;-0.8;-0.6;0.2;0.2;0.1;-0.7;1.3;2.6
Foreign;2025-10-31;1.2;0.1;1.3;1.0;-1.8;-0.1;2.3;1.1;1.5;0.0;1.5;-1.5;-0.6;1.4;-0.9;0.4;-0.4;0.5;1.9;0.7;-0.8;1.9;0.1;-0.2;-0.9;-0.8;1.2;0.2;-0.8;-0.1;2.4;0.3;1.1;-0.1;1.7;-0.3;-0.3;-0.1;0.9;-0.7;0.4;-0.1;0.0;1.6;-0.5;3.0;0.8;1.1;-0.2;-0.7;-0.9;0.2;0.2;0.0;-0.7;1.3;2.0
Foreign;2025-11-01;1.2;0.1;1.1;1.0;-1.8;0.0;2.1;1.1;1.6;0.0;1.5;-1.5;-0.6;1.4;-0.9;0.3;-0.4;0.5;1.9;0.7;-0.7;1.9;0.2;-0.1;-1.0;-0.8;1.2;0.2;-0.7;-0.1;2.5;0.3;1.0;-0.1;1.3;-0.3;-0.3;-0.1;1.1;-0.7;0.4;-0.1;0.0;1.6;-0.5;3.0;0.7;1.1;0.0;-0.7;-0.9;0.2;0.2;-0.1;-0.7;1.3;1.5
Foreign;2025-11-02;0.8;0.2;1.1;1.0;-1.8;0.0;1.9;1.1;1.4;0.0;1.6;-1.5;-0.5;1.0;-0.8;0.1;-0.4;0.5;1.9;0.8;-0.5;1.8;0.2;-0.1;-1.0;-0.8;1.0;0.3;-0.8;-0.2;2.4;0.4;0.8;-0.1;1.3;-0.3;-0.4;-0.1;1.2;-0.6;0.4;-0.1;0.0;1.6;-0.5;2.9;0.7;1.1;0.0;-0.7;-0.9;0.2;0.3;-0.1;-0.7;1.3;1.3
Foreign;2025-11-03;0.8;0.2;1.1;1.0;-1.8;-0.1;1.8;1.1;1.2;0.1;1.6;-1.5;-0.5;1.0;-0.8;-0.1;-0.2;0.3;2.1;0.7;-0.5;1.8;0.3;-0.1;-1.0;-0.8;1.0;0.1;-0.8;-0.2;2.4;0.4;0.9;0.0;1.3;-0.2;-0.4;-0.2;1.3;-0.6;0.4;-0.1;0.0;1.5;-0.4;2.9;0.7;1.0;0.1;-0.7;-0.9;0.1;0.2;-0.1;-0.6;1.2;1.2
Foreign;2025-11-04;0.8;0.2;1.0;0.9;-1.8;-0.2;1.7;1.2;1.2;0.2;1.7;-1.5;-0.5;1.0;-0.7;-0.1;-0.2;0.3;2.2;0.7;-0.6;1.8;0.3;-0.2;-1.0;-0.8;0.9;0.1;-0.7;-0.1;2.3;0.4;0.8;0.0;1.1;-0.2;-0.5;-0.2;1.4;-0.5;0.4;-0.2;0.0;1.6;-0.4;-0.4;0.7;1.0;0.2;-0.7;-1.1;0.2;0.2;-0.3;-0.6;1.2;1.4
Foreign;2025-11-05;0.5;0.3;0.9;1.1;-1.8;-0.3;1.4;1.3;1.0;0.3;1.6;-1.5;-0.5;1.1;-0.6;-0.1;-0.1;0.3;2.1;0.7;-0.7;1.8;0.3;-0.2;-1.0;-0.8;1.0;0.1;-0.7;-0.2;2.2;0.4;0.6;0.0;1.1;-0.2;-0.6;-0.3;1.4;-0.5;0.3;-0.2;0.0;1.6;-0.3;-0.4;0.7;0.9;0.3;-0.7;-1.1;0.2;0.2;-0.4;-0.7;1.1;1.4
Foreign;2025-11-06;0.5;0.3;0.9;1.1;-1.8;-0.3;1.1;1.4;1.0;0.3;1.7;-1.4;-0.5;1.1;-0.6;-0.1;0.0;-0.1;2.2;0.8;-0.7;1.7;0.3;-0.1;-0.9;-0.8;1.0;0.2;-0.7;-0.1;2.1;0.4;0.5;0.1;1.1;-0.2;-0.6;-0.4;1.4;-0.5;0.4;-0.2;0.0;1.7;-0.3;-0.4;0.7;0.8;0.4;-0.7;-1.1;0.2;0.3;-0.4;-0.7;1.1;1.4
Foreign;2025-11-07;0.1;0.3;1.1;0.8;-1.8;-0.3;1.0;1.4;1.1;0.3;1.8;-1.4;-0.5;1.0;-0.5;-0.2;0.0;-0.1;2.2;0.7;-0.7;1.7;0.4;-0.2;-0.9;-0.8;1.0;0.2;-0.7;-0.2;2.0;0.3;0.6;0.1;1.1;-0.2;-0.5;-0.3;1.4;-0.5;0.3;-0.2;0.0;1.7;-0.3;-0.1;0.7;0.7;0.5;-0.7;-1.1;0.1;0.2;-0.6;-0.7;1.0;1.4
Foreign;2025-11-08;0.3;0.2;1.1;0.8;-1.8;-0.3;0.8;1.4;1.0;0.3;1.9;-1.3;-0.6;0.9;-0.5;-0.1;0.1;-0.1;2.2;0.7;-0.8;1.6;0.4;-0.2;-1.1;-0.8;1.1;0.2;-0.7;-0.1;2.0;0.3;0.6;0.1;1.1;-0.2;-0.4;-0.3;1.3;-0.5;0.3;-0.2;0.0;1.7;-0.3;-0.3;0.7;0.7;0.5;-0.7;-1.1;0.2;0.2;-0.6;-0.7;1.0;1.1
Foreign;2025-11-09;0.3;0.3;1.3;0.8;-1.8;-0.3;0.8;1.4;0.9;0.3;1.8;-1.4;-0.6;0.8;-0.3;-0.2;0.2;-0.3;2.2;0.7;-0.7;1.6;0.4;-0.2;-1.0;-0.7;1.1;0.0;-0.7;0.0;2.1;0.3;0.8;0.1;1.1;-0.2;-0.4;-0.4;1.4;-0.6;0.3;-0.2;0.0;1.8;-0.4;-0.2;0.6;0.7;0.5;-0.7;-1.1;0.2;0.2;-0.6;-0.6;0.9;1.0
Foreign;2025-11-10;0.3;0.3;1.2;0.8;-1.8;-0.4;0.7;1.4;0.7;0.3;1.7;-1.4;-0.5;0.6;-0.2;-0.1;0.1;-0.3;2.3;0.8;-0.7;1.5;0.4;-0.2;-1.0;-0.7;1.1;0.0;-0.7;-0.3;2.2;0.3;0.9;0.1;1.1;-0.2;-0.4;-0.5;1.2;-0.6;0.3;-0.2;-0.1;1.9;-0.4;-0.4;0.6;0.6;0.6;-0.7;-1.1;0.3;0.2;-0.5;-0.6;0.8;1.0
Foreign;2025-11-11;0.3;0.4;1.2;0.8;-1.8;-0.4;0.6;1.4;0.8;0.3;1.9;-1.4;-0.6;0.6;-0.1;0.2;0.2;-0.2;2.1;0.6;-0.7;1.5;0.4;-0.2;-1.2;-0.7;1.2;0.0;-0.6;-0.2;2.2;0.3;1.0;0.1;0.9;-0.2;-0.5;-0.6;1.1;-0.5;0.3;-0.2;-0.1;2.0;-0.4;-0.5;0.5;0.5;0.6;-0.7;-1.2;0.2;0.2;-0.6;-0.6;0.7;1.0
Foreign;2025-11-12;0.3;0.5;1.3;0.8;-1.8;-0.5;0.5;1.4;0.8;0.3;1.9;-1.5;-0.5;0.5;0.0;0.5;0.1;-0.2;2.1;0.5;-0.6;1.5;0.4;-0.2;-1.1;-0.7;1.1;0.0;-0.5;-0.1;2.2;0.3;0.9;0.1;0.9;-0.2;-0.5;-0.7;1.1;-0.4;0.2;-0.3;-0.1;1.9;-0.4;-0.4;0.5;0.4;0.6;-0.7;-1.0;0.1;0.3;-0.4;-0.6;0.7;1.0
Foreign;2025-11-13;1.1;0.6;1.3;0.9;-1.8;-0.5;0.5;1.4;0.6;0.4;2.0;-1.5;-0.5;0.5;0.0;0.7;0.1;0.0;2.2;0.6;-0.6;1.4;0.4;-0.1;-1.0;-0.7;1.1;0.1;-0.5;-0.1;2.1;0.4;0.8;0.0;0.6;-0.2;-0.6;-0.6;1.1;-0.4;0.3;-0.3;-0.1;1.9;-0.3;-0.4;0.6;0.3;0.4;-0.7;-1.3;0.0;0.3;-0.4;-0.6;0.7;1.0
Foreign;2025-11-14;1.4;0.7;1.3;1.0;-1.8;-0.4;0.4;1.3;0.8;0.3;2.0;-1.5;-0.5;0.4;0.2;0.4;0.1;0.0;2.2;0.5;-0.6;1.4;0.4;-0.2;-1.0;-0.7;1.1;0.0;-0.5;-0.1;2.0;0.4;0.8;0.0;0.6;-0.2;-0.4;-0.5;1.0;-0.4;0.3;-0.3;-0.1;1.9;-0.3;-0.2;0.5;0.2;0.4;-0.7;-1.3;0.1;0.4;-0.5;-0.6;0.6;1.0
Foreign;2025-11-15;1.5;0.7;1.3;1.0;-1.8;-0.4;0.4;1.3;0.9;0.3;2.1;-1.5;-0.5;0.4;0.2;0.4;0.2;0.0;2.2;0.5;-0.6;1.4;0.3;-0.1;-0.9;-0.7;1.1;0.0;-0.5;-0.2;1.9;0.4;1.0;0.1;0.6;-0.2;-0.4;-0.7;1.0;-0.4;0.3;-0.3;-0.1;1.8;-0.3;-0.2;0.6;0.3;0.3;-0.7;-1.3;0.1;0.5;-0.5;-0.6;0.7;1.6
Foreign;2025-11-16;1.5;0.7;1.5;1.0;-1.8;-0.5;0.3;1.3;0.8;0.4;2.1;-1.4;-0.5;0.4;0.3;0.5;0.2;0.3;2.2;0.5;-0.6;1.4;0.4;-0.2;-0.8;-0.7;1.1;0.0;-0.5;-0.3;1.8;0.5;1.1;0.0;1.0;-0.2;-0.4;-0.7;0.8;-0.4;0.3;-0.3;-0.1;1.8;-0.3;-0.3;0.6;0.3;0.4;-0.7;-0.9;0.1;0.5;-0.3;-0.6;0.7;1.8
Foreign;2025-11-17;1.8;0.8;1.5;1.0;-1.8;-0.6;0.3;1.3;0.7;0.4;1.9;-1.4;-0.6;0.4;0.3;0.4;0.2;0.3;2.2;0.4;-0.6;1.4;0.3;-0.1;-0.8;-0.7;1.1;-0.1;-0.4;-0.3;1.8;0.5;1.0;-0.1;0.7;-0.2;-0.4;-0.6;0.9;-0.4;0.3;-0.3;0.0;1.9;-0.3;-0.6;0.6;0.3;0.4;-0.7;-0.8;0.0;0.5;-0.1;-0.6;0.6;2.4
Foreign;2025-11-18;2.0;0.7;1.6;0.7;-1.8;-0.6;0.3;1.3;0.7;0.4;1.7;-1.4;-0.6;0.3;0.3;0.5;0.3;0.3;2.1;0.4;-0.5;1.4;0.2;-0.2;-0.9;-0.7;1.1;-0.1;-0.4;-0.3;1.6;0.3;0.9;-0.1;0.9;-0.2;-0.2;-0.6;0.9;-0.4;0.3;-0.3;0.0;1.9;-0.3;-0.6;0.5;0.2;0.4;-0.7;-0.8;0.1;0.4;-0.2;-0.6;0.7;2.7
Foreign;2025-11-19;2.0;0.7;1.6;0.7;-1.8;-0.5;0.3;1.3;0.7;0.4;1.7;-1.4;-0.6;0.3;0.3;0.6;0.3;0.3;2.1;0.4;-0.5;1.4;0.2;-0.1;-0.9;-0.7;1.0;-0.1;-0.5;-0.2;1.5;0.2;0.9;0.0;1.4;-0.3;-0.2;-0.6;0.8;-0.4;0.3;-0.3;0.0;1.8;-0.4;-0.7;0.5;0.1;0.4;-0.7;-0.7;0.0;0.4;-0.2;-0.6;0.7;2.2
Foreign;2025-11-20;1.2;0.6;1.6;0.7;-1.8;-0.6;0.2;1.3;0.7;0.4;1.7;-1.4;-0.7;0.3;0.2;0.7;0.3;0.3;2.0;0.3;-0.4;1.4;0.2;-0.1;-0.9;-0.7;1.0;-0.1;-0.5;-0.2;1.4;0.2;1.0;0.0;1.4;-0.3;-0.2;-0.5;0.8;-0.5;0.3;-0.3;0.0;1.8;-0.3;-0.7;0.5;0.1;0.2;-0.7;-0.7;0.1;0.4;0.0;-0.6;0.6;2.2
Foreign;2025-11-21;1.2;0.6;1.5;0.8;-1.8;-0.6;0.2;1.2;0.4;0.4;1.7;-1.5;-0.7;0.2;0.2;0.7;0.3;0.3;1.8;0.2;-0.4;1.3;0.2;0.0;-0.9;-0.7;1.0;0.0;-0.5;-0.2;1.4;-0.1;1.0;0.0;1.4;-0.3;-0.3;-0.5;0.7;-0.6;0.3;-0.3;0.0;1.8;-0.3;-0.6;0.6;0.1;0.2;-0.7;-0.7;0.2;0.3;0.0;-0.6;0.6;2.4
Foreign;2025-11-22;1.2;0.6;1.6;0.9;-1.8;-0.5;0.1;1.1;0.2;0.5;1.6;-1.4;-0.7;0.2;0.2;0.7;0.3;0.3;1.8;0.2;-0.4;1.3;0.2;0.1;-1.1;-0.7;1.0;0.0;-0.5;-0.1;1.3;0.1;0.9;0.0;1.1;-0.3;-0.2;-0.5;0.7;-0.6;0.3;-0.3;0.0;1.7;-0.4;-0.6;0.6;0.1;0.2;-0.8;-0.7;0.0;0.3;0.1;-0.6;0.6;2.4
Foreign;2025-11-23;1.7;0.7;1.6;0.9;-1.8;-0.5;-0.1;1.0;0.0;0.5;1.6;-1.5;-0.7;0.2;0.2;0.7;0.2;0.3;1.7;0.1;-0.5;1.2;0.3;0.3;-1.2;-0.7;1.0;0.1;-0.5;-0.1;1.3;0.2;1.0;0.0;0.8;-0.3;-0.2;-0.5;0.6;-0.6;0.2;-0.3;0.1;1.7;-0.3;-0.6;0.6;0.1;0.3;-0.8;-0.7;0.2;0.2;0.0;-0.6;0.6;2.6
Foreign;2025-11-24;2.6;0.7;1.6;0.9;-1.8;-0.5;-0.2;1.0;-0.1;0.5;1.6;-1.5;-0.7;0.2;0.2;0.8;0.2;0.3;1.7;0.0;-0.4;1.2;0.3;0.3;-1.2;-0.7;1.1;0.1;-0.6;-0.1;1.3;0.0;1.1;0.0;0.1;-0.3;-0.3;-0.5;0.5;-0.6;0.2;-0.3;0.1;1.7;-0.2;-0.6;0.5;0.0;0.3;-0.8;-0.9;0.3;0.1;-0.1;-0.6;0.6;2.5
Foreign;2025-11-25;2.6;0.7;1.6;0.9;-1.8;-0.5;-0.3;1.0;-0.3;0.5;1.6;-1.4;-0.7;0.1;0.1;0.7;0.2;0.3;1.6;0.2;-0.3;1.2;0.4;0.3;-1.4;-0.7;1.0;0.1;-0.6;0.0;1.2;0.1;0.8;0.0;0.1;-0.4;-0.2;-0.6;0.5;-0.7;0.2;-0.3;0.1;1.7;-0.2;-0.6;0.5;0.0;0.2;-0.8;-0.9;0.4;0.0;-0.4;-0.6;0.6;2.5
Foreign;2025-11-26;2.6;0.7;1.6;0.9;-1.8;-0.4;-0.3;1.0;-0.3;0.5;1.5;-1.3;-0.7;0.0;0.0;0.9;0.1;0.2;1.5;0.1;-0.6;1.2;0.4;0.3;-1.2;-0.6;1.0;0.1;-0.6;-0.1;1.2;0.2;0.8;-0.1;0.1;-0.4;-0.2;-0.6;0.6;-0.9;0.1;-0.3;0.1;1.7;-0.1;-0.6;0.5;-0.2;0.2;-0.8;-0.9;0.4;-0.1;-0.5;-0.6;0.6;2.5
Foreign;2025-11-27;2.7;0.8;1.6;0.9;-1.8;-0.4;-0.2;1.1;-0.4;0.6;1.4;-1.4;-0.7;0.1;-0.1;1.0;0.0;0.0;1.4;0.1;-0.5;1.2;0.4;0.2;-0.9;-0.6;1.0;0.0;-0.6;-0.1;1.2;0.2;1.1;-0.2;0.1;-0.4;-0.2;-0.6;0.5;-1.0;0.1;-0.3;0.1;1.8;-0.2;-0.6;0.5;-0.3;0.1;-0.8;-0.9;0.4;-0.2;-0.4;-0.6;0.5;2.0
Foreign;2025-11-28;2.7;0.9;1.8;0.9;-1.8;-0.3;-0.2;1.2;-0.4;0.6;1.3;-1.4;-0.7;0.3;-0.1;0.9;0.1;0.0;1.3;0.1;-0.4;1.2;0.4;0.1;-0.8;-0.6;0.9;0.0;-0.6;-0.1;1.1;0.2;1.1;-0.2;0.1;-0.4;-0.1;-0.7;0.5;-1.0;0.1;-0.3;0.1;1.8;-0.1;-0.6;0.5;-0.4;0.0;-0.9;-0.9;0.4;-0.2;-0.5;-0.6;0.6;2.0
Foreign;2025-11-29;2.8;0.9;1.7;0.9;-1.4;-0.3;-0.2;1.2;-0.4;0.7;1.3;-1.4;-0.7;0.3;0.0;0.9;0.1;0.0;1.3;-0.1;-0.5;1.2;0.3;0.0;-0.8;-0.6;0.9;0.0;-0.7;-0.1;1.1;0.4;1.2;-0.1;0.5;-0.4;-0.1;-0.7;0.4;-1.0;0.1;-0.3;0.1;1.9;0.0;-0.6;0.5;-0.4;0.0;-0.9;-0.9;0.3;-0.3;-0.5;-0.6;0.6;1.8
Foreign;2025-11-30;2.6;0.8;1.7;0.7;-1.4;-0.3;-0.3;1.2;-0.3;0.7;1.1;-1.4;-0.8;0.3;-0.1;1.0;0.2;0.0;1.3;-0.1;-0.6;1.2;0.3;-0.1;-0.6;-0.6;0.9;0.0;-0.7;0.0;1.0;0.2;1.3;-0.1;0.7;-0.4;0.0;-0.8;0.3;-1.1;0.1;-0.4;0.1;1.9;0.1;-0.6;0.5;-0.5;0.0;-0.9;-0.9;0.3;-0.3;-0.4;-0.6;0.7;2.2
Foreign;2025-12-01;2.8;0.8;1.7;0.6;-1.2;-0.2;-0.3;1.2;-0.3;0.8;1.0;-1.4;-0.8;0.4;0.1;0.9;0.0;0.0;1.1;-0.2;-0.6;1.1;0.2;-0.1;-0.4;-0.6;1.0;0.1;-0.7;-0.1;1.0;0.2;1.3;-0.2;0.9;-0.4;-0.1;-0.8;0.2;-1.1;0.1;-0.3;0.1;1.9;0.0;-0.6;0.5;-0.6;0.0;-0.9;-0.9;0.4;-0.3;-0.5;-0.6;0.6;2.2
Foreign;2025-12-02;2.9;0.8;1.7;0.9;-1.2;-0.3;-0.2;1.1;-0.3;0.8;1.0;-1.4;-0.8;0.5;0.0;0.9;0.0;0.0;1.0;-0.2;-0.5;1.2;0.1;-0.2;-0.4;-0.6;1.0;0.2;-0.8;-0.1;1.0;0.2;1.5;-0.2;0.9;-0.4;0.0;-0.8;0.3;-1.1;0.1;-0.3;0.1;2.0;-0.1;-0.7;0.5;-0.6;-0.1;-0.9;-0.9;0.4;-0.3;-0.4;-0.7;0.6;2.4
Foreign;2025-12-03;2.9;0.8;1.8;0.8;-1.1;-0.3;-0.1;1.0;-0.3;0.9;1.0;-1.4;-0.7;0.4;0.0;0.9;0.0;0.0;1.0;-0.1;-0.3;1.2;0.1;0.0;-0.3;-0.6;1.0;0.2;-0.7;-0.2;1.0;0.2;1.6;-0.2;0.9;-0.4;0.0;-0.8;0.4;-1.1;0.1;-0.2;0.1;2.0;-0.1;-0.4;0.5;-0.7;-0.1;-1.0;-0.9;0.4;-0.4;-0.3;-0.7;0.6;2.4
Foreign;2025-12-04;2.9;0.8;1.8;0.8;-1.1;-0.2;0.0;0.9;-0.3;0.9;0.9;-1.4;-0.6;0.4;0.1;0.9;-0.1;0.0;0.8;-0.2;-0.3;1.2;0.1;0.0;-0.2;-0.6;1.0;0.2;-0.7;-0.3;1.1;0.2;1.6;-0.2;0.9;-0.4;-0.1;-0.7;0.4;-1.1;0.0;-0.2;0.1;1.9;-0.1;-0.5;0.5;-0.7;-0.1;-1.0;-0.9;0.4;-0.4;-0.3;-0.7;0.6;2.3
Foreign;2025-12-05;2.9;0.8;1.7;0.8;-1.1;-0.3;0.0;0.9;-0.4;0.9;0.6;-1.4;-0.6;0.5;0.1;1.0;-0.1;0.0;0.7;-0.2;-0.3;1.2;0.1;0.0;-0.2;-0.6;1.0;0.2;-0.7;-0.4;1.2;0.4;1.5;-0.2;0.9;-0.3;-0.1;-0.7;0.4;-1.1;0.1;-0.2;0.1;2.0;-0.1;-0.7;0.4;-0.8;-0.1;-1.0;-0.9;0.4;-0.4;-0.2;-0.6;0.7;2.3
Foreign;2025-12-06;2.5;0.8;1.6;0.8;-1.1;-0.3;0.0;0.8;-0.5;0.8;0.5;-1.5;-0.6;0.4;0.0;0.9;-0.1;0.0;0.6;-0.2;-0.3;2.0;0.0;-0.2;-0.2;-0.6;0.8;0.1;-0.8;-0.7;1.1;0.4;1.4;-0.2;0.6;-0.3;-0.2;-0.8;0.2;-1.1;0.0;-0.2;0.1;1.9;-0.1;-0.7;0.3;-0.8;-0.2;-0.8;-0.9;0.2;-0.5;-0.3;-0.7;0.5;2.3
Foreign;2025-12-07;2.8;0.8;1.3;0.7;-1.1;-0.3;0.0;0.8;-0.3;0.8;0.6;-1.5;-0.6;0.4;-0.1;0.9;-0.2;0.0;0.5;-0.2;-0.3;2.0;0.0;0.0;0.0;-0.6;0.8;0.2;-0.8;-0.7;1.0;0.4;1.3;-0.2;0.6;-0.3;0.1;-0.7;0.2;-1.0;0.0;-0.2;0.1;1.8;-0.1;-0.7;0.3;-0.8;-0.2;-0.8;-0.9;0.3;-0.6;-0.4;-0.8;0.5;2.3
