Date;"United States";Canada;"United Kingdom";Austria;Germany;France;Netherlands;Italy;Spain;Belgium;Ireland;Portugal;Greece;Norway;Denmark;Sweden;Finland;Hungary;Bulgaria;Romania;Poland;Croatia;Russia;Ukraine;Georgia;Kazakhstan;Azerbaijan;Armenia;Turkey;Morocco;Algeria;Tunisia;Libya;Egypt;Israel;Jordan;Syria;Iraq;Iran;Yemen;Bahrain;Qatar;Oman;"Saudi Arabia";Mexico;Uruguay;Brazil;Chile;Colombia;Peru;Argentina;Venezuela;Ecuador;China;Japan;"Hong Kong";"South Korea";Taiwan;Thailand;Indonesia;Malaysia;Philippines;India;Pakistan;Afghanistan
2025-08-25;1.6;1.5;1.7;0.1;1.0;2.0;0.5;1.6;1.0;-0.1;0.5;1.7;0.5;1.2;0.3;0.4;2.2;1.3;-0.4;0.2;0.8;0.7;1.2;1.1;0.5;0.9;1.2;1.3;-0.2;-0.1;0.0;-1.1;-1.0;0.9;1.6;0.0;0.0;-0.2;1.1;0.5;-0.8;1.9;-0.1;-0.7;0.5;0.6;0.3;-0.8;2.9;0.9;-0.2;2.7;1.3;0.9;2.1;0.0;1.2;-0.2;1.3;0.5;1.4;-0.3;1.1;0.2;-1.4
2025-08-26;1.3;1.4;1.4;0.0;0.9;1.7;0.5;1.4;0.8;-0.1;0.6;1.4;0.3;1.1;0.2;0.3;2.0;1.2;-0.5;0.2;0.8;0.7;1.1;1.1;0.5;0.7;1.0;1.2;-0.4;-0.2;0.0;-1.3;-1.0;0.9;1.6;-0.2;-0.2;-0.1;1.3;0.5;-0.7;1.9;-0.1;-0.7;0.4;0.5;0.3;-0.9;2.8;0.7;0.0;2.7;1.3;0.9;2.0;0.0;1.1;-0.3;1.0;0.4;1.2;-0.4;1.1;0.2;-1.1
2025-08-27;1.2;1.1;1.3;0.2;0.8;1.5;0.6;1.3;0.9;-0.1;0.4;1.1;0.2;1.0;0.3;0.3;1.7;1.1;-0.6;0.3;0.8;0.6;1.0;1.1;0.5;0.5;0.9;1.3;-0.4;-0.4;0.1;-1.1;-1.1;0.8;1.6;-0.2;-0.3;-0.2;1.3;0.4;-0.7;2.0;-0.1;-0.6;0.3;0.4;0.4;-0.9;2.8;0.7;0.3;2.7;1.3;0.9;2.0;-0.1;1.0;-0.3;0.7;0.3;1.0;-0.5;1.2;0.2;-1.0
2025-08-28;1.1;1.1;1.2;0.3;0.8;1.5;0.5;1.2;0.9;-0.1;0.1;0.9;0.1;1.0;0.4;0.3;1.5;1.2;-0.5;0.3;0.8;0.7;1.0;1.1;0.6;0.6;0.9;1.4;-0.4;-0.6;0.4;-1.0;-0.9;0.7;1.6;-0.2;-0.3;-0.3;1.3;0.5;-0.8;1.9;-0.1;-0.3;0.2;0.4;0.4;-1.0;2.6;0.7;0.5;2.7;1.1;1.1;2.0;0.0;1.1;-0.3;0.6;0.7;1.6;-0.5;1.2;0.4;-1.1
2025-08-29;1.1;1.1;1.2;0.3;0.7;1.5;0.6;1.1;1.0;-0.1;0.5;0.9;0.1;1.2;0.8;0.4;1.4;1.3;-0.5;0.3;0.8;0.6;1.0;1.1;0.5;0.6;0.9;1.2;-0.2;-0.7;0.3;-0.8;-0.6;0.7;1.6;-0.2;-0.2;-0.3;1.1;0.7;-0.7;1.8;-0.2;0.0;0.4;0.4;0.5;-1.1;2.7;0.7;0.5;2.8;1.3;1.2;2.2;-0.1;1.2;-0.2;0.9;0.9;1.7;-0.1;1.2;0.3;-0.7
2025-08-30;1.2;1.4;1.2;0.4;0.8;1.8;0.7;1.0;1.1;0.1;1.0;0.7;0.0;1.3;1.3;0.4;1.3;1.5;-0.4;0.4;0.8;0.7;1.0;1.1;0.2;0.9;1.0;1.2;0.1;-0.6;0.0;-0.4;0.0;0.5;1.6;-0.2;-0.3;-0.3;1.2;1.2;-0.4;1.7;-0.3;0.4;0.5;0.4;0.5;-1.2;2.5;0.7;0.5;2.9;1.4;1.6;2.6;0.1;1.6;-0.1;1.1;1.6;2.1;-0.1;1.3;0.4;-0.9
2025-08-31;1.2;1.5;1.3;0.5;0.9;1.7;0.7;1.2;1.5;0.3;1.1;1.1;0.4;1.4;1.4;0.7;1.3;1.4;-0.1;0.3;0.8;0.5;1.1;1.1;0.2;1.6;1.0;1.0;0.3;-0.6;0.0;1.0;0.4;0.5;1.7;-0.1;-0.2;-0.2;1.4;1.3;0.0;1.5;-0.3;0.4;0.5;0.7;0.8;-1.1;2.6;0.9;0.7;3.0;1.3;2.1;3.1;0.1;1.6;0.1;0.9;1.8;2.6;-0.2;1.7;0.6;-1.2
2025-09-01;1.2;1.4;1.2;0.3;0.8;1.5;0.7;1.1;1.5;0.3;1.0;0.9;0.4;1.3;1.3;0.7;1.3;1.2;0.3;0.4;0.9;0.5;1.0;1.1;0.3;2.1;1.0;1.0;0.3;-0.6;-0.3;1.6;0.6;0.5;1.6;0.0;-0.1;-0.3;1.4;1.2;0.0;1.3;-0.4;0.3;0.4;0.8;0.7;-1.0;2.6;1.2;0.5;2.9;1.4;2.3;3.2;0.3;1.6;0.2;0.7;1.8;2.8;-0.3;2.0;0.6;-1.8
2025-09-02;1.2;1.3;1.2;0.3;0.6;1.3;0.8;0.9;1.2;0.8;0.8;0.8;0.2;1.2;1.1;0.5;1.2;1.2;0.7;0.4;0.8;0.6;1.0;1.1;0.2;2.0;0.9;1.0;0.2;-0.7;-0.5;1.4;0.6;0.4;1.5;-0.1;0.1;-0.4;1.3;0.9;-0.1;1.1;-0.5;0.2;0.7;0.5;0.7;-0.7;2.7;1.2;0.5;3.2;1.9;2.9;3.6;0.3;2.0;0.6;0.5;1.9;2.8;-0.3;2.0;0.4;-2.4
2025-09-03;1.4;1.2;1.4;0.5;0.5;1.2;0.7;0.8;1.2;1.0;0.8;0.4;0.2;1.0;1.3;0.4;1.1;1.2;0.8;0.5;0.8;0.6;1.1;1.1;-0.1;2.2;1.1;1.0;0.0;-0.6;-0.5;1.2;0.4;0.3;1.5;-0.2;-0.1;-0.2;1.3;0.7;0.1;0.9;-0.4;0.1;1.1;0.3;0.6;-0.4;2.7;1.5;0.5;3.6;2.4;3.7;4.4;0.9;2.3;1.2;0.5;2.3;3.2;-0.1;2.1;0.6;-2.5
2025-09-04;1.3;1.0;1.3;0.6;0.5;1.1;0.8;0.7;1.0;1.0;0.5;0.0;-0.1;0.8;1.3;0.3;1.0;1.1;0.7;0.5;0.9;0.6;1.0;1.1;-0.2;2.0;1.0;0.9;-0.3;-0.8;-0.4;1.0;0.2;0.3;1.5;-0.2;-0.3;-0.3;1.3;0.6;0.0;0.7;-0.4;0.0;1.2;0.3;0.6;-0.2;2.7;1.8;0.8;3.6;2.9;4.0;4.4;0.9;2.0;1.3;0.5;2.2;3.0;0.0;1.9;0.6;-2.8
2025-09-05;1.2;0.8;1.2;0.4;0.4;1.1;0.7;0.6;0.9;0.9;0.3;-0.2;-0.3;0.7;1.3;0.1;1.0;1.1;0.6;0.5;0.9;0.7;0.9;1.1;0.0;1.7;0.8;0.7;-0.5;-0.8;-0.4;1.0;0.6;0.3;1.4;-0.3;-0.3;-0.4;1.2;0.4;0.1;0.7;-0.5;-0.1;1.1;0.2;0.4;-0.4;2.4;1.8;0.6;3.6;3.1;3.9;4.3;0.8;1.7;1.2;0.4;1.9;2.7;0.1;1.8;0.5;-2.9
2025-09-06;1.3;0.7;1.3;0.5;0.4;1.0;0.6;0.6;0.8;0.9;0.6;-0.4;-0.3;0.6;1.1;0.0;0.8;1.0;0.6;0.4;0.8;0.9;0.9;1.1;-0.1;1.3;0.8;0.6;-0.5;-0.7;-0.5;0.9;0.5;0.2;1.4;-0.1;-0.4;-0.4;1.2;0.2;0.2;0.7;-0.6;-0.1;1.2;0.2;0.4;-0.3;2.4;1.7;0.6;3.8;3.1;3.8;3.9;0.8;1.3;1.1;0.5;1.6;2.4;0.2;1.8;0.6;-2.8
2025-09-07;1.2;0.8;1.3;0.4;0.3;1.0;0.7;0.5;0.8;1.1;1.0;-0.6;-0.1;0.6;1.2;-0.1;0.8;1.0;0.6;0.3;0.8;0.9;0.9;1.1;-0.4;1.0;0.6;0.3;-0.6;-0.7;-0.5;0.8;0.3;0.3;1.4;0.0;-0.6;-0.6;1.1;0.2;0.1;0.7;-0.7;-0.1;1.2;0.0;0.7;-0.4;2.5;2.0;0.8;3.7;2.7;3.5;3.4;0.7;1.0;1.0;0.3;1.3;2.3;0.0;1.7;0.5;-3.0
2025-09-08;1.2;0.7;1.2;0.2;0.2;0.9;0.5;0.5;1.1;1.1;0.7;-0.5;-0.3;0.5;1.1;-0.1;0.8;1.0;0.4;0.3;0.7;0.7;0.9;1.1;-0.6;0.9;0.4;0.2;-0.6;-0.7;-0.5;0.6;-0.1;0.3;1.4;-0.1;-1.0;-0.7;0.9;0.3;-0.1;0.6;-0.7;-0.2;1.0;-0.2;0.7;-0.4;2.4;1.7;0.8;3.6;2.3;3.2;3.0;0.5;0.7;0.9;0.2;1.2;2.0;0.0;1.6;0.3;-2.9
2025-09-09;1.1;0.5;1.2;0.0;0.2;0.8;0.4;0.4;1.3;1.0;0.4;-0.4;-0.5;0.4;0.8;-0.2;0.8;1.0;0.3;0.3;0.6;0.9;0.9;1.1;-0.7;0.9;0.3;0.0;-0.6;-0.5;-0.4;1.1;0.0;0.5;1.4;0.3;-0.8;-0.4;1.1;0.6;-0.1;0.8;-0.6;0.2;0.8;-0.4;0.7;-0.5;2.3;1.5;0.7;3.4;2.0;2.9;2.6;0.4;0.5;0.7;0.1;1.0;1.7;-0.1;1.6;0.2;-3.0
2025-09-10;1.1;0.4;1.2;0.0;0.4;0.9;1.2;0.5;1.3;1.0;0.3;-0.4;-0.6;0.4;0.5;-0.1;0.8;1.0;0.6;0.6;0.9;1.0;0.9;1.1;-0.4;0.8;0.1;-0.2;-0.5;-0.6;0.2;1.3;-0.5;0.6;1.4;0.4;-0.6;0.0;1.3;0.7;0.0;1.1;-0.4;0.4;0.6;-0.7;0.5;-0.5;1.9;1.3;0.4;3.0;1.7;2.6;2.4;0.2;0.4;0.5;-0.1;0.8;1.5;-0.1;1.7;0.3;-2.6
2025-09-11;1.1;0.3;1.2;0.0;0.4;0.9;1.6;0.5;1.3;1.1;0.4;-0.4;-0.5;0.5;0.5;0.2;0.9;0.9;0.6;0.6;1.2;0.9;0.9;1.1;-0.4;0.5;-0.1;-0.3;-0.6;-0.7;0.2;1.3;-0.6;0.6;1.4;0.5;-0.3;0.0;1.4;0.9;0.3;1.2;-0.2;0.5;0.3;-0.8;0.3;-0.5;1.6;1.1;0.2;2.8;1.4;2.1;2.0;-0.1;0.2;0.4;-0.1;0.7;1.2;-0.2;1.5;0.5;-2.1
2025-09-12;1.0;0.3;1.1;0.3;0.5;1.2;1.9;0.5;1.4;1.0;0.8;-0.4;-0.6;0.7;0.7;0.3;0.9;1.1;0.6;0.7;1.4;1.0;0.9;1.1;-0.4;0.3;0.0;-0.4;-0.7;-0.6;0.5;1.2;-0.9;0.6;1.3;0.4;-0.2;-0.2;1.4;1.1;0.5;1.4;-0.3;0.7;0.1;-0.7;0.2;-0.6;1.4;1.0;0.2;2.7;1.3;1.8;1.7;-0.3;0.1;0.4;-0.3;0.5;0.9;-0.3;1.3;0.4;-2.1
2025-09-13;1.2;0.5;1.3;0.4;0.6;1.4;1.9;0.5;1.5;1.1;0.9;-0.3;-0.6;0.9;1.2;0.3;0.9;1.5;0.5;1.3;1.8;1.0;1.0;1.2;-0.3;0.4;0.0;-0.4;-0.4;-0.5;0.4;1.2;-1.2;0.6;1.3;0.3;-0.2;-0.2;1.4;1.1;0.8;1.5;-0.1;1.0;0.1;-0.3;0.4;-0.4;1.3;0.9;0.3;2.7;1.3;2.2;1.5;-0.4;0.4;0.3;-0.1;0.4;1.0;-0.5;1.7;0.6;-2.0
2025-09-14;1.3;0.5;1.3;0.4;0.6;1.5;2.2;0.5;1.7;1.3;0.9;-0.3;-0.4;0.7;1.3;0.4;0.7;1.5;0.3;2.0;2.0;1.3;1.0;1.2;-0.4;0.5;-0.1;-0.3;-0.4;-0.2;0.6;1.4;-1.3;0.7;1.3;0.4;-0.2;-0.3;1.4;1.1;0.9;1.7;-0.1;1.0;0.2;-0.3;0.4;0.0;1.2;1.4;0.4;2.8;1.3;2.1;1.4;-0.3;0.3;0.4;-0.2;0.2;1.0;-0.5;1.7;0.6;-2.0
2025-09-15;1.2;0.5;1.2;0.4;0.6;1.3;2.1;0.5;1.9;1.2;1.6;-0.4;-0.3;0.6;1.5;0.4;0.7;1.6;0.2;2.2;2.2;1.4;0.9;1.2;-0.2;0.3;-0.1;-0.2;-0.4;0.0;0.5;1.6;-1.3;0.7;1.3;0.5;0.0;-0.3;1.3;1.2;1.2;1.8;0.1;0.9;0.3;0.1;0.4;-0.1;1.2;1.4;0.4;3.0;1.4;1.9;1.2;-0.4;0.2;0.2;-0.3;0.4;1.3;-0.6;1.5;0.5;-1.7
2025-09-16;1.3;0.4;1.2;0.3;0.6;1.2;2.0;0.5;2.0;1.4;1.7;-0.4;-0.3;0.6;1.5;0.5;0.6;1.5;0.2;2.3;2.2;1.2;0.9;1.2;-0.2;0.1;-0.1;-0.2;-0.4;0.1;0.4;1.7;-1.2;0.6;1.3;0.5;0.1;-0.5;1.3;1.3;1.4;1.8;0.4;0.9;0.5;0.1;0.4;-0.2;1.7;1.4;0.2;3.3;1.1;1.6;1.0;-0.5;0.0;0.0;-0.4;0.4;1.3;-0.6;1.4;0.5;-1.4
2025-09-17;1.1;0.4;1.1;0.4;0.5;1.0;1.6;0.6;1.9;1.2;1.8;-0.7;-0.3;0.6;1.3;0.3;0.6;1.6;0.1;2.1;2.2;1.2;0.8;1.1;-0.3;0.0;-0.3;-0.2;-0.4;0.3;0.2;1.6;-1.0;0.5;1.3;0.5;-0.1;-0.5;1.2;1.3;1.1;1.8;0.6;0.7;0.6;0.1;0.4;-0.4;1.9;1.6;0.1;3.4;1.2;1.4;0.8;-0.5;-0.1;0.0;-0.5;0.4;1.1;-0.7;1.3;0.6;-1.1
2025-09-18;1.1;0.5;1.0;0.3;0.4;0.9;1.3;0.5;1.9;1.0;1.8;-0.6;-0.2;0.4;1.2;0.2;0.5;1.5;-0.1;1.9;2.1;1.1;0.7;1.1;-0.4;0.0;-0.3;-0.2;-0.4;0.2;0.6;1.2;-1.0;0.4;1.3;0.6;-0.2;-0.6;1.1;1.3;1.1;1.8;0.6;0.7;0.5;0.3;0.4;-0.5;1.8;1.6;-0.1;3.3;1.1;1.3;0.8;-0.5;-0.2;0.0;-0.4;0.3;1.0;-0.7;1.2;0.6;-1.4
2025-09-19;1.1;0.6;1.0;0.2;0.4;1.0;1.2;0.5;1.9;1.1;1.6;-0.3;0.0;0.5;1.4;0.5;0.8;1.6;0.0;2.0;2.2;1.1;0.8;1.1;-0.1;-0.1;-0.3;-0.1;-0.3;0.0;1.2;0.9;-0.7;0.3;1.3;0.7;-0.1;-0.5;1.0;1.4;1.0;1.7;0.3;0.7;0.5;0.2;0.3;-0.7;1.5;1.4;-0.2;3.2;0.8;1.4;0.7;-0.3;0.0;-0.1;-0.4;0.2;0.6;-0.7;1.2;0.8;-1.7
2025-09-20;1.3;1.1;1.2;0.5;0.3;1.2;1.3;0.6;2.1;1.7;1.9;0.9;0.1;0.6;1.5;0.9;1.5;1.7;0.2;2.4;2.5;1.1;0.9;1.2;0.0;0.1;-0.4;-0.2;-0.1;0.0;0.8;0.7;-0.8;0.2;1.4;0.6;0.0;-0.5;0.9;1.2;0.9;1.6;0.2;0.9;0.3;0.4;0.7;-0.7;1.5;1.3;-0.2;3.6;0.6;1.4;0.6;0.2;0.2;-0.1;-0.5;0.1;0.3;-0.6;1.2;0.8;-1.8
2025-09-21;1.4;2.2;1.4;0.5;0.5;1.7;1.4;0.8;2.3;2.6;2.2;2.4;0.2;0.8;1.5;1.3;1.6;1.8;0.3;2.6;2.6;0.9;0.9;1.2;0.0;0.4;-0.4;0.2;0.0;0.1;0.8;0.7;-0.6;0.2;1.4;1.0;0.0;-0.6;0.9;1.2;0.8;1.5;0.0;1.1;0.2;0.9;1.1;-0.5;1.6;1.5;0.2;3.7;0.6;1.4;0.6;0.3;0.2;-0.2;0.0;0.0;0.2;-0.4;1.1;0.7;-1.6
2025-09-22;1.5;2.8;1.5;0.5;0.5;1.9;1.2;1.1;2.2;3.2;2.5;3.6;0.2;0.9;1.4;1.3;1.7;1.6;0.4;2.6;2.6;0.9;0.9;1.2;-0.2;0.3;-0.3;0.3;0.1;0.2;1.0;0.7;-0.5;0.1;1.4;1.2;0.0;-0.6;0.8;1.0;0.8;1.6;0.2;1.5;0.2;1.3;1.2;-0.4;1.7;1.6;0.2;3.7;0.9;1.2;0.5;0.0;0.2;-0.2;-0.1;0.3;0.0;-0.5;0.9;0.8;-1.2
2025-09-23;1.6;3.2;1.6;0.7;0.6;2.1;1.2;1.3;2.2;3.8;2.5;4.5;0.3;1.2;1.6;1.2;1.7;1.7;0.5;2.7;2.6;0.9;1.0;1.2;-0.3;0.4;0.0;0.8;0.4;0.2;1.1;0.7;-0.6;0.4;1.4;1.5;0.2;-0.6;0.9;0.7;0.8;1.7;0.1;1.8;0.3;1.4;1.6;-0.3;1.7;1.5;0.6;3.8;1.2;1.1;0.6;-0.1;0.2;-0.3;0.6;1.1;0.0;-0.5;1.0;1.2;-1.4
2025-09-24;1.6;3.0;1.5;0.6;0.6;2.0;1.2;1.3;2.2;3.6;2.6;4.4;0.6;1.2;1.6;1.1;1.7;1.6;0.3;2.7;2.5;0.8;1.0;1.3;-0.1;0.5;0.1;0.8;0.4;0.1;1.2;0.8;-0.5;0.5;1.4;1.6;0.3;-0.6;0.9;0.5;0.6;1.7;0.0;1.8;0.3;1.4;1.5;-0.2;1.6;1.2;0.4;3.4;1.1;1.0;0.5;-0.3;0.1;-0.4;0.7;1.4;0.3;-0.8;1.1;1.2;-1.6
2025-09-25;1.4;2.7;1.3;0.7;0.5;1.9;1.2;1.4;2.3;3.4;2.1;4.3;0.7;1.3;1.8;1.2;1.6;1.6;0.3;2.7;2.4;0.7;1.0;1.3;0.1;0.5;0.1;0.7;0.6;0.0;1.3;0.9;-0.9;0.5;1.5;1.6;0.5;-0.8;0.8;0.7;0.4;1.7;0.0;1.8;0.3;1.3;1.2;-0.1;1.4;1.5;0.5;3.0;1.1;0.8;0.2;-0.5;0.1;-0.5;0.6;1.3;0.1;-0.9;1.0;1.2;-1.4
2025-09-26;1.3;3.0;1.3;0.9;0.6;2.1;1.3;1.4;2.5;3.3;2.3;4.7;1.0;1.4;2.2;1.2;1.6;1.6;0.5;2.8;2.4;0.8;0.9;1.2;0.0;0.4;0.3;0.8;0.7;-0.1;1.4;1.2;-0.9;0.5;1.5;1.7;0.6;-0.7;0.9;0.9;0.3;1.8;0.1;1.8;0.1;1.0;1.1;-0.3;1.3;1.6;0.6;2.8;1.2;0.6;0.0;-0.6;-0.1;-0.6;0.5;1.5;0.0;-0.9;1.0;1.4;-1.4
2025-09-27;1.5;2.9;1.5;0.7;0.7;2.2;1.3;1.4;2.4;3.3;2.4;4.4;1.2;1.8;2.5;1.2;1.6;1.8;0.5;3.0;2.5;1.1;0.9;1.2;0.1;0.1;0.6;1.1;0.6;-0.1;1.5;1.3;-1.0;0.5;1.5;1.5;0.7;-0.5;0.9;1.0;0.2;1.8;-0.2;1.5;0.1;1.0;1.2;-0.2;1.9;1.6;0.8;2.7;1.2;0.7;0.0;-0.7;-0.2;-0.5;0.6;1.6;0.0;-0.8;0.9;1.4;-1.1
2025-09-28;1.6;2.8;1.5;0.6;0.9;2.2;1.4;1.4;2.3;3.0;2.0;3.8;1.0;2.0;2.7;1.3;1.6;1.7;0.3;2.9;2.6;1.2;0.9;1.2;-0.2;0.0;0.6;1.1;0.4;-0.2;1.2;1.5;-1.0;0.4;1.6;1.4;0.6;-0.2;0.9;0.9;0.1;1.7;0.1;1.3;0.1;1.2;1.1;-0.1;2.1;1.9;1.2;2.7;1.2;0.6;0.0;-0.8;-0.2;-0.6;0.6;1.4;0.1;-1.0;0.8;1.2;-1.4
2025-09-29;1.5;2.5;1.4;0.4;0.8;2.0;1.2;1.3;2.0;2.5;1.6;3.4;0.9;1.9;2.9;1.4;1.6;1.7;0.2;2.7;2.5;1.2;0.9;1.2;-0.2;-0.2;0.4;1.0;0.3;-0.2;1.0;1.2;-1.1;0.6;1.6;1.5;0.4;0.3;0.9;0.6;0.0;1.8;0.0;1.2;0.0;1.1;1.0;-0.3;1.8;1.8;1.1;2.9;1.5;0.4;-0.2;-0.8;-0.3;-0.6;0.5;1.3;0.1;-1.1;0.6;0.9;-1.6
2025-09-30;1.5;2.2;1.5;0.3;0.7;1.9;1.2;1.4;2.0;2.3;1.5;2.9;0.8;1.8;2.9;1.4;1.5;1.6;0.0;2.5;2.4;0.9;0.8;1.1;-0.1;-0.4;0.4;1.1;0.7;-0.1;1.0;1.1;-1.2;1.0;1.6;2.0;0.2;0.5;0.9;0.5;0.2;2.1;-0.1;1.5;0.0;0.9;0.9;-0.4;1.7;1.7;1.0;2.9;1.7;0.3;-0.4;-0.7;-0.3;-0.5;0.3;2.2;0.1;-1.2;0.5;1.4;-1.7
2025-10-01;1.3;1.8;1.2;0.2;0.7;1.7;1.3;1.6;2.2;2.1;1.3;2.6;0.8;1.7;3.0;1.4;1.4;1.7;0.0;2.4;2.2;0.9;0.8;1.1;0.0;-0.6;0.3;0.9;0.9;0.2;0.7;1.5;-1.3;1.2;1.6;2.0;0.2;0.6;0.8;0.3;0.0;2.1;0.1;1.5;-0.2;0.8;0.8;-0.5;1.5;1.8;1.1;2.8;1.4;0.3;-0.4;-0.7;-0.4;-0.5;0.2;2.3;-0.1;-1.4;0.4;1.6;-1.7
2025-10-02;1.2;1.5;1.2;0.1;0.7;1.6;1.2;2.0;2.5;2.3;1.4;2.3;1.0;1.7;3.3;1.4;1.3;1.7;0.0;2.2;2.1;0.8;0.7;1.0;0.1;-0.7;0.3;0.9;1.1;0.5;0.6;2.1;-1.4;1.3;1.5;1.9;0.1;0.6;0.7;0.4;-0.2;2.1;0.3;1.2;-0.1;0.8;0.9;-0.5;1.7;1.4;1.0;3.0;1.1;0.3;-0.5;-0.9;-0.5;-0.6;0.2;2.0;0.4;-1.4;0.5;1.6;-1.4
2025-10-03;1.2;1.2;1.2;0.5;0.7;1.5;1.2;2.1;2.4;2.2;1.1;2.0;1.0;1.7;3.3;1.3;1.3;1.6;-0.1;2.1;2.1;0.5;0.7;1.0;0.1;-0.6;0.2;0.8;1.0;0.6;0.6;2.0;-1.4;1.3;1.5;1.8;0.2;0.4;0.5;0.2;-0.2;2.1;0.2;1.2;0.0;1.1;0.7;-0.6;1.7;1.3;0.9;3.3;0.9;0.3;-0.5;-0.8;-0.5;-0.6;0.2;2.0;0.6;-1.3;0.5;1.7;-1.2
2025-10-04;1.3;1.1;1.3;0.6;0.7;1.5;1.0;2.1;2.5;1.9;0.9;2.2;0.8;1.6;3.2;1.3;1.2;1.5;-0.2;1.9;2.0;0.6;0.7;1.0;0.4;-0.5;0.3;0.8;0.9;0.6;0.5;1.9;-1.5;1.6;1.5;1.9;-0.1;0.3;0.7;0.3;-0.2;2.3;0.1;1.4;0.0;1.0;0.5;-0.5;1.7;1.1;1.0;3.3;0.9;0.3;-0.2;-0.6;0.0;-0.6;0.4;1.8;0.9;-0.9;0.4;1.7;-0.9
2025-10-05;1.5;1.1;1.4;0.5;0.7;1.3;1.3;2.0;2.4;1.8;0.6;2.2;1.1;1.5;3.0;1.3;1.0;1.4;-0.2;1.7;2.0;0.3;0.7;1.0;0.6;-0.4;0.2;0.9;1.1;0.7;0.8;1.8;-1.1;2.0;1.5;1.8;-0.1;0.1;0.6;0.1;-0.2;2.3;0.1;1.3;-0.1;1.0;0.7;-0.6;1.8;1.2;1.2;3.3;1.0;0.4;-0.1;-0.7;0.2;-0.5;0.3;2.1;1.4;-0.7;0.4;1.8;-0.6
2025-10-06;1.5;0.9;1.4;0.9;0.7;1.0;1.4;1.9;2.4;1.8;0.9;2.0;1.1;1.6;3.0;1.3;1.0;1.3;-0.1;1.5;2.0;0.2;0.6;0.9;0.6;-0.4;0.2;0.8;1.1;0.6;0.4;2.0;-1.2;2.2;1.5;1.6;-0.2;-0.2;0.6;0.1;-0.3;2.3;0.0;1.1;-0.2;0.8;0.5;-0.8;1.6;1.1;1.1;3.4;1.1;0.4;-0.2;-0.6;0.3;-0.4;0.3;1.8;1.2;-0.8;0.2;1.6;-0.7
2025-10-07;1.4;0.9;1.3;0.8;0.7;0.8;1.5;1.8;2.2;1.8;0.8;1.9;1.2;1.6;2.8;1.2;1.0;1.2;0.0;1.2;1.8;0.2;0.6;0.9;1.0;-0.5;0.2;0.8;1.1;0.5;0.3;1.8;-0.7;2.4;1.6;1.8;0.2;-0.1;0.9;0.5;-0.1;2.3;0.0;1.2;-0.1;0.9;0.4;-0.8;1.4;1.0;1.2;3.4;1.0;0.3;-0.3;-0.7;0.3;-0.4;0.3;1.6;0.9;-0.9;0.1;1.6;-0.3
2025-10-08;1.3;0.8;1.2;0.7;0.7;0.6;1.4;1.8;2.1;1.9;0.7;1.5;1.2;1.7;2.8;1.1;0.9;1.2;-0.1;1.1;1.7;0.2;0.5;0.9;0.7;-0.2;0.2;0.9;1.2;0.3;0.3;1.5;-0.8;2.5;1.6;1.7;0.2;-0.3;0.9;0.6;0.0;2.4;0.0;1.0;-0.2;0.5;0.3;-0.7;1.4;1.1;0.9;3.4;1.2;0.2;-0.3;-0.7;0.1;-0.4;0.2;1.2;0.6;-0.9;0.2;1.7;-0.2
2025-10-09;1.4;0.7;1.3;0.5;0.5;0.6;1.3;1.7;2.0;2.0;0.6;1.2;1.0;1.8;2.5;1.0;0.8;1.1;-0.1;1.0;1.6;0.1;0.5;0.9;0.5;-0.1;0.3;1.0;1.8;0.3;0.1;1.2;-0.9;2.9;1.6;2.0;0.2;-0.3;1.1;0.9;0.2;2.5;0.0;1.2;-0.3;0.5;0.4;-0.6;1.5;1.3;0.7;3.4;1.1;0.2;-0.1;-0.6;0.1;-0.4;0.5;1.1;0.4;-0.7;0.3;1.8;-0.3
2025-10-10;1.5;0.5;1.3;0.4;0.5;0.3;1.3;1.5;1.9;2.1;0.3;1.2;0.8;2.0;2.4;0.9;0.9;0.9;-0.2;0.9;1.3;0.2;0.5;0.9;0.4;-0.1;0.4;1.2;1.9;0.5;0.2;0.9;-1.1;3.0;1.6;1.8;0.2;-0.1;1.2;1.1;0.4;2.5;0.1;1.0;-0.4;0.5;0.4;-0.7;1.4;1.4;0.7;3.3;0.9;0.3;-0.1;-0.4;0.3;-0.1;0.8;0.9;0.8;-1.0;0.4;2.1;0.0
2025-10-11;1.6;0.4;1.4;0.3;0.5;0.3;1.3;1.4;1.8;2.1;0.1;0.9;0.8;1.6;2.4;0.8;0.8;0.9;-0.3;0.8;1.2;0.1;0.6;0.9;0.3;-0.1;0.3;1.0;1.8;0.7;0.4;0.6;-1.3;3.0;1.6;1.8;0.0;-0.5;1.3;1.3;0.6;2.5;-0.1;1.0;-0.4;0.5;0.5;-0.6;1.3;1.5;0.7;3.3;0.7;0.6;0.3;-0.3;0.8;-0.1;0.8;0.9;1.5;-1.0;0.4;2.3;0.1
